0.029263 -0.004234 0.007889 0.009200 -3.631160 -3.631160 -2.945206 -2.945206
0.029005 -0.004178 0.007797 0.009140 -3.499415 -3.499415 -2.867893 -2.867893
0.028748 -0.004122 0.007709 0.009080 -3.363480 -3.363480 -2.785168 -2.785168
0.028493 -0.004067 0.007625 0.009022 -3.223193 -3.223193 -2.698716 -2.698716
0.028240 -0.004012 0.007544 0.008966 -3.078463 -3.078463 -2.610097 -2.610097
0.027989 -0.003958 0.007468 0.008911 -2.929270 -2.929270 -2.520702 -2.520702
0.027741 -0.003905 0.007396 0.008857 -2.775661 -2.775661 -2.431726 -2.431726
0.027495 -0.003853 0.007328 0.008805 -2.617748 -2.617748 -2.344146 -2.344146
0.027251 -0.003802 0.007265 0.008754 -2.455696 -2.455696 -2.258713 -2.258713
0.027010 -0.003752 0.007206 0.008705 -2.289730 -2.289730 -2.175923 -2.175923
0.026773 -0.003703 0.007151 0.008658 -2.123900 -2.123900 -2.075418 -2.075418
0.026538 -0.003655 0.007100 0.008613 -1.959554 -1.959554 -1.947017 -1.947017
0.026307 -0.003609 0.007054 0.008570 -1.794771 -1.794771 -1.798852 -1.798852
0.026080 -0.003564 0.007013 0.008529 -1.628235 -1.628235 -1.638334 -1.638334
0.025856 -0.003520 0.006976 0.008491 -1.459160 -1.459160 -1.471994 -1.471994
0.025636 -0.003478 0.006944 0.008455 -1.287213 -1.287213 -1.305380 -1.305380
0.025420 -0.003437 0.006916 0.008422 -1.112426 -1.112426 -1.143013 -1.143013
0.025208 -0.003397 0.006893 0.008392 -0.935113 -0.935113 -0.988379 -0.988379
0.025001 -0.003358 0.006874 0.008364 -0.755796 -0.755796 -0.843971 -0.843971
0.024798 -0.003321 0.006859 0.008340 -0.575134 -0.575134 -0.711351 -0.711351
0.024600 -0.003285 0.006849 0.008319 -0.393858 -0.393858 -0.591250 -0.591250
0.024407 -0.003251 0.006844 0.008301 -0.212725 -0.212725 -0.483665 -0.483665
0.024219 -0.003217 0.006843 0.008287 -0.032475 -0.032475 -0.387988 -0.387988
0.024036 -0.003185 0.006846 0.008276 0.146202 0.146202 -0.303122 -0.303122
0.023859 -0.003154 0.006853 0.008268 0.322685 0.322685 -0.227608 -0.227608
0.023687 -0.003124 0.006865 0.008264 0.496436 0.496436 -0.159738 -0.159738
0.023521 -0.003096 0.006880 0.008263 0.667008 0.667008 -0.097663 -0.097663
0.023361 -0.003068 0.006900 0.008266 0.834044 0.834044 -0.039492 -0.039492
0.023206 -0.003041 0.006923 0.008272 0.997272 0.997272 0.016628 0.016628
0.023058 -0.003015 0.006950 0.008282 1.156502 1.156502 0.072441 0.072441
0.022916 -0.002990 0.006982 0.008296 1.311610 1.311610 0.129527 0.129527
0.022780 -0.002965 0.007016 0.008314 1.462534 1.462534 0.189262 0.189262
0.022651 -0.002942 0.007055 0.008335 1.609256 1.609256 0.252795 0.252795
